AttributeName,AttributeValue,CampsiteAccessible,CampsiteID,CampsiteLatitude,CampsiteLongitude,CampsiteName,CampsiteReservable,CampsiteType,CreatedDate,FacilityID,LastUpdatedDate,Loop,EquipmentName,MaxLength,TypeOfUse
"CELL PHONE SERVICE","Cell Phone Service","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"DRINKING WATER","Drinking Water","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"ELECTRIC HOOKUPS","Electric Hookups","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"HOST","Host","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"PICNIC TABLES","Picnic Tables","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"PICNIC SHELTERS","Picnic Shelters","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"RV PARKING","RV Parking","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"SELF PAY STATION","Self Pay Station","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"SHOWERS","Showers","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"VISITOR CENTER","Visitor Center","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"WATER HOOKUPS","Water Hookups","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Electricity Hookup","50 amp","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Campfire Allowed","Yes","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Water Hookup","Yes","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Site Access","Drive In","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Pets Allowed","Yes","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Shade","Yes","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Driveway Grade","Slight","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"IS EQUIPMENT MANDATORY","","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Max Vehicle Length","40","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Driveway Surface","Paved","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"Driveway Entry","Pull-through","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"ACCESSIBLE SHOWERS","Accessible Showers","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"GRILLS","Grills","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"VAULT TOILETS","Vault Toilets","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"DUMP STATION","Dump Station","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"INTERPRETIVE TRAILS","Interpretive Trails","false","10060269","0","0","Site 6","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","PICKUP CAMPER","0","Overnight"
"ACCESSIBLE GRILLS","Accessible Grills","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"ACCESSIBLE PARKING","Accessible Parking","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"ACCESSIBLE SHOWERS","Accessible Showers","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"ACCESSIBLE VAULT TOILETS","Accessible Vault Toilets","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"DUMP STATION","Dump Station","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"DRINKING WATER","Drinking Water","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"ELECTRIC HOOKUPS","Electric Hookups","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"GRILLS","Grills","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"HOST","Host","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"INTERPRETIVE TRAILS","Interpretive Trails","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"PICNIC SHELTERS","Picnic Shelters","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"PICNIC TABLES","Picnic Tables","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"RV PARKING","RV Parking","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"SELF PAY STATION","Self Pay Station","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"SHOWERS","Showers","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"VAULT TOILETS","Vault Toilets","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
"VISITOR CENTER","Visitor Center","true","10060275","0","0","Site 12","True","RV ELECTRIC","2020-06-22","10060263","2023-05-09","Valley of Fires","CAR","0","Overnight"
